reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
GMD_00442,gutm_disorder_human_phenotype,多发性硬化（MS）,Tannerellaceae,,tannerellaceae,Tannerellaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00443,gutm_disorder_human_phenotype,多发性硬化（MS）,UCG-005,,ucg005,UCG-005,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00444,gutm_disorder_human_phenotype,多发性硬化（MS）,Veillonella,,veillonella,Veillonella,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB7767; comparators=Neuromyelitis Optica; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB7767,1,0,0,0,Neuromyelitis Optica,Neuromyelitis Optica/Secondary progressive classical multiple sclerosis,D009471,*,raw_human_phenotype
GMD_00445,gutm_disorder_human_phenotype,多发性硬化（MS）,Veillonellaceae,,veillonellaceae,Veillonellaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00446,gutm_disorder_human_phenotype,多发性硬化（MS）,Veillonellales-Selenomonadales,,veillonellalesselenomonadales,Veillonellales-Selenomonadales,order,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00447,gutm_disorder_human_phenotype,多发性硬化（MS）,Verrucomicrobia,,verrucomicrobia,Verrucomicrobia,phylum,increase; dominant_evidence=2; dominant_projects=1; conflicting_evidence=1,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=27352007; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=PRJDB7767-1.txt,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,27352007,PRJNA450340,2,1,1,1,Health,Multiple Sclerosis/Health;Untreated Multiple Sclerosis/Health,D009103,D006262,literature_human_phenotype;raw_human_phenotype
GMD_00448,gutm_disorder_human_phenotype,多发性硬化（MS）,metagenome,,metagenome,metagenome,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00449,gutm_disorder_human_phenotype,多发性硬化（MS）,uncultured prokaryote,,unculturedprokaryote,uncultured,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA450340; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA450340,1,0,0,0,Health,Multiple Sclerosis/Health,D009103,D006262,raw_human_phenotype
GMD_00450,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,02d06,,02d06,02d06,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29632427; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29632427,,1,0,1,0,Health,"Colitis, Ulcerative/Health",D003093,D006262,literature_human_phenotype
GMD_00451,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Achromobacter,,achromobacter,Achromobacter,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29796862; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29796862,,1,0,1,0,Health,Ulcerative colitis at exacerbated stage/Health,*,D006262,literature_human_phenotype
GMD_00452,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Actinobacillus,,actinobacillus,Actinobacillus,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA232056; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA232056,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D006262,raw_human_phenotype
GMD_00453,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Actinobacteria,,actinobacteria,Actinobacteria,phylum,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22170749; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22170749,,1,0,1,0,Health,"Colitis, Ulcerative/Health",D003093,D006262,literature_human_phenotype
GMD_00454,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Actinomyces,,actinomyces,Actinomyces,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29632427; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29632427,,1,0,1,0,Health,"Colitis, Ulcerative/Health",D003093,D006262,literature_human_phenotype
GMD_00455,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Actinomycetia,,actinomycetia,Actinomycetia,class,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22170749; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22170749,,1,0,1,0,Health,"Colitis, Ulcerative/Health",D003093,D006262,literature_human_phenotype
GMD_00456,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Agathobaculum,,agathobaculum,Agathobaculum,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00457,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Agathobaculum butyriciproducens,,agathobaculumbutyriciproducens,Agathobaculum,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00458,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Akkermansia,,akkermansia,Akkermansia,genus,decrease; dominant_evidence=3; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=26887816,27217061; dominant_projects=PRJNA398089; comparators=Cholangitis, Sclerosing; Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26887816;27217061,PRJNA398089,3,0,2,0,"Cholangitis, Sclerosing;Health","Cholangitis, Sclerosing/Colitis, Ulcerative;Colitis，Ulcerative/Health;Pediatric ulcerative colitis/Health",C536315;D003093;D015209,D003093;D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00459,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Akkermansia muciniphila,,akkermansiamuciniphila,Akkermansia,species,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=20648002; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,20648002,PRJNA398089,2,0,1,0,Health,"Colitis, Ulcerative;Inflammation/Health;Colitis，Ulcerative/Health",D003093;D003093;D007249,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00460,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Akkermansiaceae,,akkermansiaceae,Akkermansiaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00461,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alistipes,,alistipes,Alistipes,genus,decrease; dominant_evidence=3; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,high,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=27604252,29632427; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,27604252;29632427,PRJNA398089,3,0,2,0,Health,"Colitis, Ulcerative/Health;Colitis，Ulcerative/Health",D003093,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00462,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alistipes finegoldii,,alistipesfinegoldii,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00463,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alistipes inops,,alistipesinops,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00464,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alistipes putredinis,,alistipesputredinis,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00465,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alistipes shahii,,alistipesshahii,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Colitis，Ulcerative/Health,D003093,D009765,raw_human_phenotype
GMD_00466,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Alphaproteobacteria,,alphaproteobacteria,Alphaproteobacteria,class,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22170749; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22170749,,1,0,1,0,Health,"Colitis, Ulcerative/Health",D003093,D006262,literature_human_phenotype
GMD_00467,gutm_disorder_human_phenotype,溃疡性结肠炎（UC）,Anaerococcus,,anaerococcus,Anaerococcus,genus,increase; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=28039159; dominant_projects=PRJNA232056; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28039159,PRJNA232056,2,0,1,0,Health,"Colitis, Ulcerative/Health;Colitis，Ulcerative/Health",D003093,D006262,literature_human_phenotype;raw_human_phenotype
